sno,year,gender,tid,mid,player1,country1,firstServe1,ace1,double1,firstPointWon1,secPointWon1,fastServe1,avgFirstServe1,avgSecServe1,break1,return1,total1,winner1,error1,net1,win
317,2011,m,4,342920,Carlos Berlocq,ARG,62,8,7,85,41,0,0,0,53,56,0,8,7,0,1
318,2011,m,4,342863,Potito Starace,ITA,69,6,4,73,57,0,0,0,26,39,0,6,4,0,1
319,2011,m,4,342911,Nikolay Davydenko,RUS,77,2,7,69,43,0,0,0,47,45,0,2,7,0,1
320,2011,m,4,342771,Alexandr Dolgopolov,UKR,40,10,7,78,56,0,0,0,60,46,0,10,7,0,1
321,2011,m,4,342823,Flavio Cipolla,ITA,60,2,3,80,55,0,0,0,57,47,0,2,3,0,1
322,2011,m,4,342815,Ivo Karlovic,CRO,67,23,3,87,63,0,0,0,33,33,0,23,3,0,1
323,2011,m,4,342816,Richard Gasquet,FRA,65,7,1,76,57,205,176,138,46,47,0,30,21,67,1
324,2011,m,4,342818,Tomas Berdych,CZE,59,7,5,85,61,215,185,133,56,46,0,34,33,86,1
325,2011,m,4,342824,Fabio Fognini,ITA,58,11,7,76,56,0,0,0,50,36,0,11,7,0,1
326,2011,m,4,342817,Philipp Petzschner,GER,56,12,7,75,49,0,0,0,38,35,0,12,7,0,1
327,2011,m,4,342765,Janko Tipsarevic,SRB,45,5,4,91,62,0,0,0,43,48,0,5,4,0,1
328,2011,m,4,342766,Marcel Granollers,ESP,57,2,3,80,49,0,0,0,60,45,0,2,3,0,1
329,2011,m,4,342828,Mikhail Kukushkin,KAZ,53,9,3,77,54,0,0,0,40,36,0,9,3,0,1
330,2011,m,4,342810,Juan Carlos Ferrero,ESP,59,10,6,59,54,0,0,0,50,43,0,10,6,0,1
331,2011,m,4,342825,Gael Monfils,FRA,58,2,4,69,55,212,173,157,38,44,0,29,40,74,1
332,2011,m,4,342855,Roger Federer,SUI,62,6,3,72,44,210,186,141,39,52,0,36,35,62,1
333,2011,m,4,342820,Dudi Sela,ISR,47,9,10,72,50,0,0,0,46,43,0,9,10,0,1
334,2011,m,4,342852,Bernard Tomic,AUS,60,9,3,78,45,0,0,0,57,38,0,9,3,0,1
335,2011,m,4,342769,Marin Cilic,CRO,45,1,4,67,63,209,185,149,78,48,0,39,41,72,1
336,2011,m,4,342812,Radek Stepanek,CZE,54,3,5,80,56,0,0,0,56,42,0,3,5,0,1
337,2011,m,4,342819,Juan Monaco,ARG,60,3,3,70,44,0,0,0,73,56,0,3,3,0,1
338,2011,m,4,342811,Tommy Haas,GER,64,18,9,74,56,197,183,138,60,45,0,40,47,67,1
339,2011,m,4,342821,Alejandro Falla,COL,51,3,3,73,57,194,178,138,27,39,0,40,47,80,1
340,2011,m,4,342872,JoWilfried Tsonga,FRA,58,7,5,77,62,215,193,156,44,36,0,39,29,75,1
341,2011,m,4,342876,Sergei Bubka,UKR,69,25,2,84,57,0,0,0,44,36,0,25,2,0,1
342,2011,m,4,342903,Marsel Ilhan,TUR,55,7,2,87,52,0,0,0,57,45,0,7,2,0,1
343,2011,m,4,342914,Fernando Verdasco,ESP,66,7,1,80,42,213,167,125,38,42,0,49,42,70,1
344,2011,m,4,342813,Michael Llodra,FRA,60,11,8,79,53,0,0,0,46,36,0,11,8,0,1
345,2011,m,4,342827,Kevin Anderson,RSA,68,9,1,83,84,0,0,0,54,52,0,9,1,0,1
346,2011,m,4,342826,Malek Jaziri,TUN,57,9,4,82,53,0,0,0,35,43,0,9,4,0,1
347,2011,m,4,342814,Mardy Fish,USA,59,4,4,86,50,213,181,141,88,52,0,28,30,77,1
348,2011,m,4,343069,Rogerio Dutra Da Silva,BRA,51,1,1,77,57,205,176,133,36,39,0,13,27,63,1
349,2011,m,4,343066,Alex Jr. Bogomolov,RUS,68,8,8,73,63,196,165,154,29,38,0,46,33,52,1
350,2011,m,4,343065,Robby Ginepri,USA,60,8,3,61,65,197,176,157,60,43,0,29,33,75,1
351,2011,m,4,343073,John Isner,USA,72,14,3,76,59,226,199,139,20,30,0,56,62,66,1
352,2011,m,4,343075,Juan Martin Del Potro,ARG,68,18,3,89,61,209,186,131,50,52,0,38,24,92,1
353,2011,m,4,342996,Diego Junqueira,ARG,57,0,2,83,67,0,0,0,67,53,0,0,2,0,1
354,2011,m,4,343067,Guillermo GarciaLopez,ESP,46,8,13,75,46,0,0,0,26,40,0,8,13,0,1
355,2011,m,4,343071,Gilles Simon,FRA,53,9,8,78,49,204,173,135,20,36,0,41,48,66,1
356,2011,m,4,342866,Stanislas Wawrinka,SUI,54,10,5,79,58,0,0,0,38,46,0,10,5,0,1
357,2011,m,4,342877,Donald Young,USA,66,0,1,74,69,193,167,149,35,48,0,20,19,70,1
358,2011,m,4,342924,Steve Darcis,BEL,54,20,13,77,49,0,0,0,44,42,0,20,13,0,1
359,2011,m,4,342858,Juan Ignacio Chela,ARG,65,0,2,62,57,185,165,139,100,55,0,1,3,0,1
360,2011,m,4,342983,Feliciano Lopez,ESP,57,18,3,82,59,220,199,143,57,43,0,37,32,59,1
361,2011,m,4,343030,Vasek Pospisil,CAN,56,13,6,81,53,0,0,0,54,56,0,13,6,0,1
362,2011,m,4,343074,Robin Haase,NED,65,7,2,82,63,0,0,0,67,49,0,7,2,0,1
363,2011,m,4,343068,Andy Murray,GBR,61,8,3,78,49,213,181,135,50,49,0,41,44,69,1
364,2011,m,4,342861,David Ferrer,ESP,56,4,6,78,53,197,178,146,83,41,0,20,38,60,1
365,2011,m,4,342908,James Blake,USA,60,11,8,80,45,205,183,146,54,45,0,35,47,57,1
366,2011,m,4,342909,JeanRene Lisnard,MON,57,7,4,64,45,0,0,0,47,48,0,7,4,0,1
367,2011,m,4,342918,Florian Mayer,GER,59,3,1,91,59,199,178,143,57,58,0,19,17,93,1
368,2011,m,4,343064,Andy Roddick,USA,67,13,4,70,59,217,193,148,60,42,0,42,22,51,1
369,2011,m,4,343095,Jack Sock,USA,58,14,6,77,51,215,185,152,50,36,0,30,29,76,1
370,2011,m,4,343070,Denis Istomin,UZB,57,9,0,68,54,0,0,0,33,41,0,9,0,0,1
371,2011,m,4,342984,Julien Benneteau,FRA,62,5,3,71,50,202,186,149,60,44,0,24,24,72,1
372,2011,m,4,342879,Ernests Gulbis,LAT,63,14,5,77,49,220,204,149,57,42,0,41,35,58,1
373,2011,m,4,342916,Gilles Muller,LUX,52,23,8,88,45,0,0,0,36,40,0,23,8,0,1
374,2011,m,4,342859,Igor Kunitsyn,RUS,59,8,4,61,51,0,0,0,46,43,0,8,4,0,1
375,2011,m,4,342860,Jurgen Melzer,AUT,66,13,2,77,39,0,0,0,40,52,0,13,2,0,1
376,2011,m,4,342907,Ivan Ljubicic,CRO,53,23,2,87,60,0,0,0,27,36,0,23,2,0,1
377,2011,m,4,342910,David Nalbandian,ARG,50,10,8,74,60,201,180,154,31,40,0,49,43,89,1
378,2011,m,4,342912,Nicolas Mahut,FRA,58,14,9,75,56,0,0,0,40,41,0,14,9,0,1
379,2011,m,4,342915,Rafael Nadal,ESP,65,6,4,66,48,213,185,152,36,52,0,18,16,62,1
380,2010,m,4,314656,Rafael Nadal,ESP,67,8,2,73,57,212,186,151,23,42,136,49,31,80,1
381,2010,m,4,314396,Rafael Nadal,ESP,65,3,1,78,70,212,189,151,63,44,94,23,19,65,1
382,2010,m,4,314416,Novak Djokovic,SRB,62,4,3,68,63,201,185,156,50,39,163,36,38,72,1
383,2010,m,4,314379,Rafael Nadal,ESP,66,4,0,84,69,205,185,164,44,41,102,18,16,76,1
384,2010,m,4,314377,Mikhail Youzhny,RUS,65,2,7,68,54,199,175,143,47,38,154,35,57,63,1
385,2010,m,4,314267,Novak Djokovic,SRB,74,1,4,69,50,199,173,143,39,52,121,38,50,68,1
386,2010,m,4,314246,Roger Federer,SUI,64,18,2,86,45,207,191,148,83,40,102,36,33,40,1
387,2010,m,4,314116,Rafael Nadal,ESP,63,9,1,90,62,217,189,164,33,41,104,30,14,60,1
388,2010,m,4,314115,Fernando Verdasco,ESP,56,16,11,70,53,223,186,144,43,38,196,73,89,71,1
389,2010,m,4,314123,Stanislas Wawrinka,SUI,52,16,5,77,57,218,193,141,50,31,188,66,59,60,1
390,2010,m,4,314045,Mikhail Youzhny,RUS,62,2,2,74,68,197,170,143,33,34,124,50,40,74,1
391,2010,m,4,314000,Gael Monfils,FRA,58,14,4,82,40,217,189,149,29,42,123,40,28,58,1
392,2010,m,4,314001,Novak Djokovic,SRB,68,5,4,79,46,204,176,148,75,46,85,30,28,71,1
393,2010,m,4,314039,Robin Soderling,SWE,52,15,3,85,60,215,191,143,50,42,120,36,40,67,1
394,2010,m,4,314037,Roger Federer,SUI,61,10,1,77,61,212,186,146,50,42,114,41,27,69,1
395,2010,m,4,313991,Rafael Nadal,ESP,57,6,3,91,58,213,193,143,44,41,98,30,32,69,1
396,2010,m,4,313975,Feliciano Lopez,ESP,46,4,1,85,87,220,202,146,31,53,54,18,8,87,1
397,2010,m,4,313977,David Ferrer,ESP,55,3,3,84,69,193,172,149,33,43,101,13,20,65,1
398,2010,m,4,313976,Fernando Verdasco,ESP,63,13,4,79,53,215,185,152,32,47,138,35,45,55,1
399,2010,m,4,313992,Stanislas Wawrinka,SUI,54,13,5,77,46,218,201,141,53,44,152,58,48,71,1
400,2010,m,4,313978,Sam Querrey,USA,57,19,3,85,53,220,191,138,33,36,98,42,29,72,1
401,2010,m,4,313989,Mikhail Youzhny,RUS,62,5,8,73,59,199,173,175,33,35,154,44,36,65,1
402,2010,m,4,313990,Tommy Robredo,ESP,72,7,1,78,72,204,180,160,30,35,108,33,12,75,1
403,2010,m,4,313955,Richard Gasquet,FRA,57,9,4,79,60,209,175,154,33,40,117,43,23,90,1
404,2010,m,4,313957,Gael Monfils,FRA,61,17,2,69,61,205,178,135,50,46,151,56,39,67,1
405,2010,m,4,313964,Mardy Fish,USA,63,15,7,74,47,215,183,136,45,37,142,43,53,55,1
406,2010,m,4,313965,Novak Djokovic,SRB,79,4,1,69,70,201,181,149,67,39,95,12,13,31,1
407,2010,m,4,313947,Robin Soderling,SWE,51,7,2,81,63,217,189,139,55,48,89,30,19,67,1
408,2010,m,4,313946,Albert Montanes,ESP,58,5,0,87,64,194,175,136,43,51,39,13,7,50,1
409,2010,m,4,313963,Jurgen Melzer,AUT,62,10,2,80,55,205,175,148,50,45,95,34,24,68,1
410,2010,m,4,313962,Roger Federer,SUI,61,13,0,85,63,210,183,151,67,39,87,31,22,53,1
411,2010,m,4,313923,Rafael Nadal,ESP,65,8,3,83,72,215,194,146,50,37,113,32,25,68,1
412,2010,m,4,313928,Gilles Simon,FRA,56,11,3,77,45,205,183,152,46,38,128,36,43,65,1
413,2010,m,4,313919,Feliciano Lopez,ESP,59,23,10,78,53,0,0,0,35,37,178,0,0,0,1
414,2010,m,4,313927,Sergiy Stakhovsky,UKR,62,15,4,72,52,201,183,162,26,41,179,58,46,59,1
415,2010,m,4,313922,David Ferrer,ESP,63,11,0,81,52,197,176,144,40,40,101,31,24,73,1
416,2010,m,4,313924,Daniel GimenoTraver,ESP,59,8,2,82,77,0,0,0,50,38,121,0,0,0,1
417,2010,m,4,313920,David Nalbandian,ARG,52,12,4,84,57,210,188,152,36,45,104,46,35,90,1
418,2010,m,4,313921,Fernando Verdasco,ESP,68,7,4,78,57,215,185,136,38,51,98,21,21,73,1
419,2010,m,4,313925,Andy Murray,GBR,59,12,3,90,59,215,186,139,60,48,93,32,15,76,1
420,2010,m,4,313926,Stanislas Wawrinka,SUI,46,13,2,89,52,0,0,0,44,44,113,0,0,0,1
421,2010,m,4,313930,Sam Querrey,USA,57,10,3,83,57,225,204,144,42,44,94,42,24,67,1
422,2010,m,4,313929,Nicolas Almagro,ESP,52,12,2,78,51,0,0,0,67,36,142,0,0,0,1
423,2010,m,4,313918,Mikhail Youzhny,RUS,52,9,7,70,60,0,0,0,60,44,114,0,0,0,1
424,2010,m,4,313932,John Isner,USA,64,24,1,84,63,231,194,149,40,30,126,70,44,71,1
425,2010,m,4,313901,Tommy Robredo,ESP,64,5,3,67,62,202,178,152,67,32,66,25,15,60,1
426,2010,m,4,313902,Michael Llodra,FRA,68,13,6,83,52,199,176,159,50,38,108,57,22,71,1
427,2010,m,4,313860,Richard Gasquet,FRA,54,7,1,87,58,209,180,149,80,44,83,25,16,75,1
428,2010,m,4,313865,Kevin Anderson,RSA,74,14,1,82,72,220,194,151,100,29,166,44,53,72,1
429,2010,m,4,313801,Gael Monfils,FRA,64,11,1,77,59,209,183,159,57,44,107,36,29,61,1
430,2010,m,4,313836,Janko Tipsarevic,SRB,59,16,1,81,63,209,183,167,27,30,126,66,30,65,1
431,2010,m,4,313851,Arnaud Clement,FRA,54,4,6,71,48,194,167,148,50,42,62,25,22,71,1
432,2010,m,4,313838,Mardy Fish,USA,52,14,5,84,45,215,188,141,64,51,102,32,26,84,1
433,2010,m,4,313855,James Blake,USA,58,12,3,71,62,209,183,152,40,40,139,52,40,84,1
434,2010,m,4,313863,Novak Djokovic,SRB,68,4,8,77,59,202,181,148,27,39,115,29,26,49,1
435,2010,m,4,313859,Robin Soderling,SWE,68,14,4,83,61,228,201,165,44,43,89,34,11,71,1
436,2010,m,4,313866,Thiemo de Bakker,NED,58,11,2,75,65,0,0,0,35,42,117,0,0,0,1
437,2010,m,4,313839,Albert Montanes,ESP,66,7,6,75,55,0,0,0,36,46,101,0,0,0,1
438,2010,m,4,313867,Kei Nishikori,JPN,58,13,11,76,39,201,172,136,30,40,189,47,77,65,1
439,2010,m,4,313856,Jurgen Melzer,AUT,55,9,9,72,47,0,0,0,33,42,172,0,0,0,1
440,2010,m,4,313850,Juan Carlos Ferrero,ESP,60,10,4,66,65,202,180,139,63,43,100,34,32,71,1
441,2010,m,4,313857,PaulHenri Mathieu,FRA,57,17,6,77,60,0,0,0,44,40,105,0,0,0,1
442,2010,m,4,313852,Roger Federer,SUI,54,15,0,80,65,212,188,162,50,44,92,29,18,68,1
443,2010,m,4,313751,Rafael Nadal,ESP,67,7,3,78,71,210,188,138,20,36,121,30,29,79,1
444,2010,m,4,313707,Denis Istomin,UZB,49,6,2,79,49,0,0,0,50,53,112,0,0,0,1
445,2010,m,4,313797,Gilles Simon,FRA,45,9,1,88,69,209,183,143,71,47,86,26,13,75,1
446,2010,m,4,313787,Philipp Kohlschreiber,GER,59,11,3,75,55,0,0,0,33,45,126,0,0,0,1
447,2010,m,4,313677,Feliciano Lopez,ESP,53,16,5,89,59,0,0,0,60,33,92,0,0,0,1
448,2010,m,4,313743,Benoit Paire,FRA,48,13,9,73,48,0,0,0,50,41,168,0,0,0,1
449,2010,m,4,313792,Sergiy Stakhovsky,UKR,58,29,3,80,51,0,0,0,38,38,146,0,0,0,1
450,2010,m,4,313817,Ryan Harrison,USA,62,13,3,66,78,222,185,151,27,41,146,44,33,59,1
451,2010,m,4,313699,David Ferrer,ESP,59,6,3,72,66,0,0,0,88,49,90,0,0,0,1
452,2010,m,4,313706,Benjamin Becker,GER,56,17,7,77,54,0,0,0,33,38,117,0,0,0,1
453,2010,m,4,313678,Daniel GimenoTraver,ESP,56,6,6,75,60,0,0,0,38,36,104,0,0,0,1
454,2010,m,4,313680,Jeremy Chardy,FRA,58,18,5,84,57,213,196,165,60,35,103,36,27,67,1
455,2010,m,4,313695,David Nalbandian,ARG,56,7,8,76,55,205,180,135,44,37,181,69,84,69,1
456,2010,m,4,313701,Florent Serra,FRA,50,4,3,75,66,0,0,0,55,48,108,0,0,0,1
457,2010,m,4,313720,Adrian Mannarino,FRA,60,10,6,74,42,0,0,0,40,39,154,0,0,0,1
458,2010,m,4,313698,Fernando Verdasco,ESP,57,13,11,74,39,226,188,139,36,46,160,41,61,62,1
459,2010,m,4,313790,Andy Murray,GBR,58,8,3,78,56,215,188,148,43,50,94,37,28,81,1
460,2010,m,4,313763,Dustin Brown,GER,48,21,9,87,64,0,0,0,60,37,116,0,0,0,1
461,2010,m,4,313785,Juan Ignacio Chela,ARG,61,5,4,83,47,0,0,0,35,43,132,0,0,0,1
462,2010,m,4,313791,Stanislas Wawrinka,SUI,60,10,4,88,67,0,0,0,38,48,100,0,0,0,1
463,2010,m,4,313765,Sam Querrey,USA,50,19,11,88,50,218,193,144,43,40,128,33,36,57,1
464,2010,m,4,313789,Marcel Granollers,ESP,58,12,8,76,53,0,0,0,60,40,150,0,0,0,1
465,2010,m,4,313755,Guillermo GarciaLopez,ESP,64,9,2,75,63,0,0,0,36,46,108,0,0,0,1
466,2010,m,4,313764,Nicolas Almagro,ESP,61,31,4,77,53,0,0,0,40,38,134,0,0,0,1
467,2010,m,4,313784,Mikhail Youzhny,RUS,52,4,4,76,77,202,185,159,67,47,85,14,23,63,1
468,2010,m,4,313793,Dudi Sela,ISR,55,5,4,69,49,0,0,0,50,52,126,0,0,0,1
469,2010,m,4,313788,Marco Chiudinelli,SUI,47,4,5,79,61,210,185,141,45,39,99,30,27,96,1
470,2010,m,4,313800,John Isner,USA,64,19,4,92,52,222,199,141,16,38,101,49,27,76,1
471,2010,m,4,313697,Julien Benneteau,FRA,61,23,11,78,46,209,185,152,43,38,125,45,42,73,1
472,2010,m,4,313691,Tommy Robredo,ESP,63,2,2,84,65,0,0,0,28,46,98,0,0,0,1
473,2010,m,4,313754,Victor Hanescu,ROU,64,2,5,66,47,0,0,0,90,55,93,0,0,0,1
474,2010,m,4,313786,Michael Llodra,FRA,56,6,2,85,64,212,181,151,25,28,101,44,27,64,1
475,2010,m,4,313575,Nikolay Davydenko,RUS,59,3,3,72,60,210,165,149,38,48,106,28,32,64,1
476,2010,m,4,313577,Richard Gasquet,FRA,67,10,1,78,68,0,0,0,63,43,85,0,0,0,1
477,2010,m,4,313615,Kevin Anderson,RSA,72,12,2,77,50,0,0,0,63,47,97,0,0,0,1
478,2010,m,4,313614,Thomaz Bellucci,BRA,56,9,9,85,46,210,191,148,63,41,117,33,40,77,1
479,2010,m,4,313613,Gael Monfils,FRA,62,17,10,80,49,210,181,156,38,39,164,58,43,81,1
480,2010,m,4,313578,Igor Andreev,RUS,63,10,1,80,64,0,0,0,50,30,121,0,0,0,1
481,2010,m,4,313611,Janko Tipsarevic,SRB,64,23,3,81,56,0,0,0,50,37,129,0,0,0,1
482,2010,m,4,313605,Andy Roddick,USA,68,8,2,80,61,223,197,133,67,50,93,30,25,64,1
483,2010,m,4,313690,Arnaud Clement,FRA,52,6,6,76,42,199,170,136,50,38,128,42,43,54,1
484,2010,m,4,313717,Eduardo Schwank,ARG,67,14,5,77,41,0,0,0,63,39,126,0,0,0,1
485,2010,m,4,313679,Pablo Cuevas,URU,61,13,0,80,56,0,0,0,67,51,97,0,0,0,1
486,2010,m,4,313694,Mardy Fish,USA,58,24,4,85,63,218,181,136,53,47,141,52,30,75,1
487,2010,m,4,313718,Peter Polansky,CAN,61,11,3,76,66,209,188,152,67,42,100,27,29,58,1
488,2010,m,4,313693,James Blake,USA,54,4,3,80,52,205,188,138,71,44,99,38,33,93,1
489,2010,m,4,313702,Philipp Petzschner,GER,55,11,2,86,67,0,0,0,60,50,86,0,0,0,1
490,2010,m,4,313714,Novak Djokovic,SRB,65,4,4,67,50,205,185,154,36,39,159,41,43,65,1
491,2010,m,4,313610,Robin Soderling,SWE,57,8,13,77,53,217,193,157,38,36,182,44,74,64,1
492,2010,m,4,313606,Taylor Dent,USA,72,4,5,70,29,236,193,139,70,50,118,31,40,68,1
493,2010,m,4,313584,Thiemo de Bakker,NED,51,14,1,79,68,0,0,0,50,41,102,0,0,0,1
494,2010,m,4,313581,Ivan Dodig,CRO,50,7,2,79,71,217,189,149,50,35,62,23,13,75,1
495,2010,m,4,313609,Albert Montanes,ESP,64,9,7,74,55,0,0,0,33,38,161,0,0,0,1
496,2010,m,4,313616,Carsten Ball,AUS,68,20,3,83,74,0,0,0,40,42,135,0,0,0,1
497,2010,m,4,313585,Kei Nishikori,JPN,58,7,2,77,64,193,173,144,23,46,78,18,30,80,1
498,2010,m,4,313582,Marin Cilic,CRO,60,8,1,75,69,0,0,0,50,49,101,0,0,0,1
499,2010,m,4,313607,Jurgen Melzer,AUT,55,11,8,72,53,0,0,0,40,38,151,0,0,0,1
500,2010,m,4,313617,Richard Berankis,LTU,45,6,10,72,56,0,0,0,67,41,126,0,0,0,1
501,2010,m,4,313576,Ricardo Mello,BRA,54,5,6,68,55,0,0,0,29,44,161,0,0,0,1
502,2010,m,4,313574,Juan Carlos Ferrero,ESP,62,7,0,84,57,0,0,0,54,55,87,0,0,0,1
503,2010,m,4,313608,PaulHenri Mathieu,FRA,50,18,8,74,47,207,185,138,50,42,158,72,65,66,1
504,2010,m,4,313631,Guillaume Rufin,FRA,50,21,11,80,54,0,0,0,33,37,138,0,0,0,1
505,2010,m,4,313612,Andreas Beck,GER,55,7,5,86,57,0,0,0,36,44,107,0,0,0,1
506,2010,m,4,313632,Roger Federer,SUI,65,18,1,83,58,210,191,141,26,45,93,46,33,67,1
507,2009,m,4,284416,Juan Martin Del Potro,ARG,65,8,6,73,55,222,186,152,33,36,180,57,60,68,1
508,2009,m,4,284227,Roger Federer,SUI,58,7,3,78,61,212,191,141,30,37,119,49,33,81,1
509,2009,m,4,284217,Juan Martin Del Potro,ARG,66,6,3,79,41,215,186,135,38,49,100,33,28,71,1
510,2009,m,4,284166,Rafael Nadal,ESP,75,1,0,85,73,197,165,148,30,39,113,20,13,67,1
511,2009,m,4,284162,Juan Martin Del Potro,ARG,66,6,4,82,41,217,196,148,100,46,112,27,24,71,1
512,2009,m,4,284142,Novak Djokovic,SRB,67,10,3,71,51,205,183,156,33,40,138,32,41,60,1
513,2009,m,4,284115,Roger Federer,SUI,66,28,3,86,56,209,188,159,36,36,143,64,26,66,1
514,2009,m,4,283977,Fernando Gonzalez,CHI,58,8,4,81,58,217,185,148,29,33,138,44,31,78,1
515,2009,m,4,283973,Marin Cilic,CRO,52,10,3,79,58,209,191,133,56,40,95,35,41,63,1
516,2009,m,4,283974,Juan Martin Del Potro,ARG,66,22,1,81,52,220,196,144,44,42,99,44,33,85,1
517,2009,m,4,283982,Rafael Nadal,ESP,74,0,0,73,62,191,170,148,57,44,124,24,24,73,1
518,2009,m,4,283950,Fernando Verdasco,ESP,74,7,4,78,59,213,181,180,57,32,112,40,26,25,1
519,2009,m,4,283828,Robin Soderling,SWE,57,8,5,84,38,222,199,146,31,39,95,28,34,84,1
520,2009,m,4,283941,Roger Federer,SUI,63,9,0,87,68,207,188,143,50,45,102,35,18,68,1
521,2009,m,4,283962,Novak Djokovic,SRB,61,5,3,76,59,204,188,149,46,50,91,29,21,77,1
522,2009,m,4,283827,Fernando Gonzalez,CHI,57,16,4,82,58,218,185,151,33,34,104,45,31,67,1
523,2009,m,4,283829,Rafael Nadal,ESP,62,2,3,62,55,194,173,144,62,52,113,20,25,86,1
524,2009,m,4,283834,Marin Cilic,CRO,49,3,2,79,68,201,189,139,63,46,97,29,33,48,1
525,2009,m,4,283831,JoWilfried Tsonga,FRA,65,10,1,84,61,215,186,144,30,37,104,42,32,76,1
526,2009,m,4,283835,Juan Martin Del Potro,ARG,62,20,4,81,37,220,191,136,56,51,118,56,44,77,1
527,2009,m,4,283823,Juan Carlos Ferrero,ESP,59,9,2,69,59,204,176,128,25,38,101,27,31,67,1
528,2009,m,4,283833,Gael Monfils,FRA,68,10,1,80,63,218,188,154,50,39,66,27,9,69,1
529,2009,m,4,283830,Andy Murray,GBR,47,7,1,91,61,213,189,164,55,49,85,39,13,40,1
530,2009,m,4,283766,Nikolay Davydenko,RUS,66,9,7,67,60,202,173,138,60,46,117,33,37,57,1
531,2009,m,4,283791,Fernando Verdasco,ESP,62,18,13,71,45,220,181,160,45,35,156,68,52,61,1
532,2009,m,4,283788,Tommy Robredo,ESP,64,10,3,79,46,205,188,143,80,38,109,33,26,60,1
533,2009,m,4,283774,Novak Djokovic,SRB,61,8,8,70,45,204,188,136,50,44,145,31,53,67,1
534,2009,m,4,283790,Robin Soderling,SWE,52,24,4,88,63,220,196,149,55,40,146,71,37,70,1
535,2009,m,4,283765,Radek Stepanek,CZE,54,14,4,78,58,201,181,157,43,44,124,50,36,64,1
536,2009,m,4,283792,John Isner,USA,65,38,7,80,60,225,196,160,14,23,155,90,52,63,1
537,2009,m,4,283764,Roger Federer,SUI,54,15,4,74,54,209,185,138,45,37,128,51,59,67,1
538,2009,m,4,283735,Jose Acasuso,ARG,47,12,9,76,46,0,0,0,32,41,137,0,0,0,1
539,2009,m,4,283738,Rafael Nadal,ESP,62,3,1,73,84,197,172,144,40,47,125,42,22,76,1
540,2009,m,4,283704,Juan Martin Del Potro,ARG,58,13,4,88,61,213,193,138,33,37,103,38,36,60,1
541,2009,m,4,283702,Marin Cilic,CRO,52,14,9,75,46,205,188,149,60,49,129,40,50,65,1
542,2009,m,4,283743,Gilles Simon,FRA,51,8,0,79,70,210,181,148,38,46,102,30,19,73,1
543,2009,m,4,283696,JoWilfried Tsonga,FRA,58,11,5,92,66,217,191,127,100,33,96,45,32,82,1
544,2009,m,4,283681,Juan Carlos Ferrero,ESP,68,1,2,67,54,196,165,135,43,40,147,28,48,69,1
545,2009,m,4,283746,Gael Monfils,FRA,62,17,3,77,50,212,181,164,38,43,110,29,19,67,1
546,2009,m,4,283741,Daniel Koellerer,AUT,62,3,2,74,49,0,0,0,56,40,124,0,0,0,1
